id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
f20b868c-fef5-4859-a1a4-d35d109ccf5e,Josué Fonseca,1942-06-15,080.232.216-14,61797050,Camargo,RJ,Brasil,M,0500-988-9135,08023221614@exemplo.com.br,2024-11-05
a521a07c-8d6d-413a-af50-1a63fd890d05,Sra. Julia Machado,1965-10-05,328.602.241-70,36316175,Fonseca do Sul,TO,Brasil,M,+55 84 5615 3408,32860224170@exemplo.com.br,2025-07-11
36471947-2f75-4afd-a772-6f2a5d4b224b,Arthur Miguel Garcia,1948-07-31,961.426.701-40,49765-074,Costela de Rezende,PE,Brasil,F,21 2314-3772,96142670140@exemplo.com.br,2024-03-02
b02aa660-5fba-4a0f-8941-6ca76c9f854c,Daniel Camargo,1985-02-01,346.605.594-50,92383302,Carvalho de Novaes,DF,Brasil,F,(011) 3703 0020,34660559450@exemplo.com.br,2024-05-07
45ff60db-9cb4-4e76-a1a9-150bbb3dd36d,Davi Luiz da Costa,1998-11-04,047.399.298-25,62419022,Mendes,PE,Brasil,M,(061) 8055-7261,04739929825@exemplo.com.br,2023-09-04
5fc89729-d456-4e07-b54f-d126879fda33,Srta. Rafaela Andrade,1934-11-06,064.010.125-81,34762330,Farias,TO,Brasil,F,+55 71 8741 4727,06401012581@exemplo.com.br,2024-12-05
28a30ba3-cc74-4a3d-aadb-0b4f94bc158a,Renan Fogaça,1964-11-03,612.909.197-61,54308782,Leão de Pires,RS,Brasil,F,+55 71 9082 9384,61290919761@exemplo.com.br,2024-05-26
04f38155-4cc2-4cca-b051-123b29c97494,Ester Lima,1944-05-20,486.271.243-27,33668-178,Rios,AL,Brasil,F,+55 84 9347-1144,48627124327@exemplo.com.br,2023-08-16
69ab374d-e56e-4c90-805e-0052168fb3e4,Dra. Daniela Sampaio,2005-05-16,567.006.167-85,49961442,Pinto Alegre,MA,Brasil,M,+55 81 2721-1785,56700616785@exemplo.com.br,2025-03-12
b0b14576-3197-4c9d-9b6a-a4bd1a54157a,Arthur Gabriel da Paz,1983-12-04,212.995.632-82,94048-995,Alves,BA,Brasil,M,0900-974-2502,21299563282@exemplo.com.br,2024-01-30
620db6b8-870d-4f3c-affa-c22b85e3c48a,Cecília Rezende,1948-03-28,853.973.623-17,91420-467,Martins de Pinto,AC,Brasil,M,+55 51 4087 6472,85397362317@exemplo.com.br,2024-03-16
1754f051-21f3-4ef0-b319-76cf7460216d,Cecilia Nogueira,1939-11-04,668.838.127-35,52315-031,Azevedo,PI,Brasil,M,+55 51 7815 2182,66883812735@exemplo.com.br,2024-12-11
7af44f6b-25a7-49ec-ac2d-152927a473d4,Dr. Matteo Jesus,1974-11-15,082.975.778-22,25337753,Gonçalves,BA,Brasil,F,+55 41 9135-6674,08297577822@exemplo.com.br,2024-02-16
1f4fe6a4-30f4-4454-9f55-9341719438b1,Dr. Enzo Novaes,1953-03-21,438.821.729-26,20840-408,Campos,RR,Brasil,F,71 8686-3834,43882172926@exemplo.com.br,2024-10-21
6f93b316-161d-4e74-b5ae-739afb3477e6,Dr. Igor Ramos,1994-03-22,710.794.745-96,64821194,Porto,RS,Brasil,M,41 2086-8923,71079474596@exemplo.com.br,2023-11-19
f71b2c96-8b61-4da4-9595-c7146119439f,Nina Jesus,1980-09-29,862.634.656-37,76257-058,da Rosa do Amparo,RJ,Brasil,F,+55 31 1378 0239,86263465637@exemplo.com.br,2024-03-09
b4132242-f7f9-4032-9499-62cdac027036,Anna Liz Cavalcante,1941-12-01,469.939.263-81,01809-020,Porto das Pedras,PA,Brasil,M,31 3964 2714,46993926381@exemplo.com.br,2024-02-13
7e9d43e2-960e-4a69-841a-fd5ede4553d3,Kamilly Nascimento,1971-08-27,917.149.709-16,93659787,Camargo,ES,Brasil,F,+55 11 3767-4025,91714970916@exemplo.com.br,2023-11-08
5b33e11a-8b32-4a60-9765-e9a5a0580d6d,Ana Julia Cassiano,1971-07-02,391.745.633-23,42363881,Vasconcelos,CE,Brasil,M,+55 81 2506-7431,39174563323@exemplo.com.br,2024-07-13
84c392d6-e1a9-4fe8-a6f2-ebc6c71aee40,Guilherme Peixoto,1992-10-01,136.506.238-41,76502-471,Rezende,AM,Brasil,M,(081) 9571 0175,13650623841@exemplo.com.br,2025-07-18
3f4a532e-1c38-493a-a446-35bdfea1ec06,Diogo Rodrigues,1969-01-27,043.747.362-32,62269-364,Garcia,AC,Brasil,F,(051) 9377-0981,04374736232@exemplo.com.br,2025-04-21
eb0a5a35-42b7-450d-9018-f9b4f4b974b7,Eloá Aparecida,2005-09-06,657.413.788-17,38838-344,Lopes Verde,SE,Brasil,M,84 0806-1626,65741378817@exemplo.com.br,2025-01-10
77c12f0a-16fb-428f-88d8-6fff7ad1d20e,Brenda Pires,1982-02-10,910.657.954-35,12177600,Rocha,RN,Brasil,M,+55 51 8882 0259,91065795435@exemplo.com.br,2024-11-14
ad2aa90c-e078-475e-b4b0-5482a5971bfc,Maitê Sales,1951-06-09,469.059.939-91,52733204,Costela,MA,Brasil,M,(084) 0984-4013,46905993991@exemplo.com.br,2023-09-12
3432e3c9-761b-462b-bcb5-aa771b16af79,Ágatha Mendonça,2002-02-11,241.239.086-45,94072-570,Fogaça,AC,Brasil,F,(071) 0987 3599,24123908645@exemplo.com.br,2023-11-25
b7225504-0121-4b1e-a4e4-b8fd1480128b,Fernanda Guerra,1956-11-05,641.043.754-04,03801817,Borges,MT,Brasil,F,0500 365 2400,64104375404@exemplo.com.br,2024-01-08
bda72ac2-a8ae-4128-aef6-9989a6f2d8b6,Rafael Lima,1969-04-28,489.884.652-01,46617620,Machado da Serra,PA,Brasil,F,(031) 9579 9678,48988465201@exemplo.com.br,2024-11-11
39ee206f-d146-4c6a-af54-3d7a29ef8244,Diego Pires,1952-06-15,924.907.420-48,58514-235,Viana Grande,MG,Brasil,M,(021) 2160 5575,92490742048@exemplo.com.br,2024-01-03
95fc3309-6f70-4f8b-9bac-108277297a4f,Luara Freitas,1948-09-20,592.474.635-60,70212303,Duarte de Jesus,RJ,Brasil,F,84 4978-2825,59247463560@exemplo.com.br,2025-07-18
2d7ea323-1eb7-4699-88e7-1dc3bab19be2,Luísa Gomes,1988-03-10,653.094.827-39,18500065,Nascimento,SE,Brasil,M,+55 41 2312-2674,65309482739@exemplo.com.br,2024-09-12
a02b3b07-f867-4e01-aa5d-835ec3db7eef,Maria Eduarda Carvalho,1942-09-22,409.548.319-30,78028767,Porto,SP,Brasil,M,(051) 3392-0981,40954831930@exemplo.com.br,2025-06-18
54ffa695-2eee-44cf-863b-1ce87ee5f172,Matheus Nunes,1976-11-04,968.768.593-43,21675-536,Abreu da Mata,SP,Brasil,F,+55 21 2102 0151,96876859343@exemplo.com.br,2024-11-22
02e687d7-eb18-445d-8a34-bf31df579f3f,Natália Aragão,1961-07-21,582.101.454-16,07825-880,Sales de Goiás,PE,Brasil,M,0300 590 2937,58210145416@exemplo.com.br,2024-03-11
31f5c708-f017-41b3-b22d-60e2ddfd72f9,Mirella Pimenta,1992-12-27,395.743.050-05,52994744,Alves,AP,Brasil,F,(071) 7485 8019,39574305005@exemplo.com.br,2023-12-30
8c8a8d2d-8bb5-457c-acda-c899a31175f0,Isaque Carvalho,1940-06-06,867.545.720-55,38871732,da Paz,BA,Brasil,M,+55 (021) 8895 6538,86754572055@exemplo.com.br,2025-04-23
f86f9762-5db5-4de2-a28f-1e0834c57a44,Pietro da Rosa,1949-06-13,761.913.364-24,53343-668,Costa,PE,Brasil,M,21 8298-2816,76191336424@exemplo.com.br,2025-02-16
51433016-4864-43ac-838e-8f52cbaf33e6,Isabelly Rezende,1974-03-08,906.527.332-17,16300097,Viana,AM,Brasil,M,+55 84 5995 6713,90652733217@exemplo.com.br,2024-01-26
c0f527d9-30d0-4d45-9e3b-b735daace0a9,Bárbara Rios,1986-12-10,260.826.479-13,51275-600,Vieira,MT,Brasil,F,84 0076 5113,26082647913@exemplo.com.br,2024-10-19
b77d4bd9-6f1b-4596-b9b0-3d3f610aeed5,Vinícius Albuquerque,1992-06-27,725.971.465-91,59228507,Castro de Fernandes,BA,Brasil,F,+55 (021) 9615-3164,72597146591@exemplo.com.br,2023-11-19
59860410-2c2c-4ac0-accf-218bf92bbb7d,Hellena Oliveira,1967-12-29,156.067.756-05,23675-339,Costela de Goiás,RJ,Brasil,F,+55 11 5857-3423,15606775605@exemplo.com.br,2024-09-11
96f4cfcb-f1db-4b9c-8cb5-9930c3bc46ff,Sra. Evelyn Azevedo,1998-05-04,750.778.376-62,66795-684,Almeida,BA,Brasil,F,+55 21 6412-6227,75077837662@exemplo.com.br,2024-12-19
3d0bb9e0-7ae1-4af1-ab6e-151f3f647a6d,Maria Cecília Lopes,2001-01-30,441.598.133-90,07407-513,Porto de Santos,SE,Brasil,F,0900 970 5253,44159813390@exemplo.com.br,2024-03-13
c1ba3a7c-b44e-4ce2-a421-ce208415b272,Diogo Pinto,1966-12-03,825.047.760-00,80319-447,Rodrigues Paulista,PR,Brasil,M,+55 31 5686-1589,82504776000@exemplo.com.br,2024-01-31
c9d0809c-6263-4e27-a8d0-cc74e47ff0fa,Ana Laura Sá,1982-07-28,538.895.883-62,68264-848,Nogueira do Norte,PB,Brasil,F,51 4018 9636,53889588362@exemplo.com.br,2024-06-25
1b2d70fc-7d74-4736-853a-dcaae288063f,Elisa Ferreira,1964-12-16,405.706.313-39,82781-961,Ribeiro do Campo,AL,Brasil,F,(084) 1258-8644,40570631339@exemplo.com.br,2025-03-29
555a95e5-e1a4-4194-8dc6-f96e2d2e40ab,Danilo Jesus,1976-12-22,144.098.813-53,54499-179,da Mata dos Dourados,CE,Brasil,F,(031) 7415-1005,14409881353@exemplo.com.br,2024-04-29
546aa982-22d5-4b75-8f67-e5f17ed1ff5a,Benjamim Albuquerque,1947-02-07,405.743.506-27,18754673,Caldeira de Gonçalves,RN,Brasil,F,(081) 7197-3869,40574350627@exemplo.com.br,2024-11-05
4829bd18-f959-46a4-94df-0769e8c5fa22,Lorenzo das Neves,1973-02-05,560.245.513-09,22328548,da Paz,SC,Brasil,M,(081) 7966-9275,56024551309@exemplo.com.br,2024-03-23
28db6d45-dbb2-4091-b1f8-294044efadb4,Aurora Pastor,2003-09-25,682.854.924-23,94626-456,Lopes do Sul,TO,Brasil,F,(051) 8662-4233,68285492423@exemplo.com.br,2024-10-16
b51ee846-ec76-43da-b7fe-5d00aeb4edd0,Manuela Cardoso,1958-07-31,713.324.225-97,59575729,Jesus do Norte,RR,Brasil,M,(061) 3551-1103,71332422597@exemplo.com.br,2023-11-02
624fa649-1661-420a-ae4d-a7c23dfb50a5,Matheus Novais,1980-01-17,140.992.836-80,28340-982,Oliveira,PA,Brasil,F,0300-695-5462,14099283680@exemplo.com.br,2024-08-12
6bbd164e-33ad-4f49-9aa3-5cfdca3bd6d8,Matheus Fogaça,1953-04-03,754.341.140-66,08216812,Brito,PI,Brasil,F,81 5714 1316,75434114066@exemplo.com.br,2024-12-03
7cff1793-75f9-4d04-869c-152d05e0008e,Amanda Nascimento,1979-04-28,520.754.174-89,81890-311,Castro de Câmara,BA,Brasil,F,+55 31 9649-7640,52075417489@exemplo.com.br,2023-09-13
ba2579a8-eb98-4650-b1d7-2ffd75bd1f32,Dr. Matheus Cirino,1962-06-19,577.350.886-52,67654268,Vasconcelos da Mata,SE,Brasil,F,11 9837-6279,57735088652@exemplo.com.br,2024-05-17
886918e5-de39-4e57-9e53-a57d4d3d7661,Juan Oliveira,1943-05-24,667.432.305-17,20709-018,Ferreira,AC,Brasil,M,(061) 2645-0082,66743230517@exemplo.com.br,2024-12-05
b2c248de-73e6-40cd-8faf-2727d03efcae,Dra. Cecília Sousa,1989-09-19,142.095.117-47,60649-867,Sales da Prata,PA,Brasil,M,0900 614 5672,14209511747@exemplo.com.br,2024-01-21
4e3d2037-8fa6-44c0-8f8b-ec7b92f099bf,Luana Machado,1992-07-29,853.078.758-33,43949-584,Monteiro,RO,Brasil,F,0800 322 2141,85307875833@exemplo.com.br,2024-10-27
9aaaaa88-33e6-410c-9210-22344e9383f1,Hadassa Pires,1982-11-20,569.004.684-62,46991-782,Caldeira,MT,Brasil,F,(031) 0506 7901,56900468462@exemplo.com.br,2025-07-17
1220b469-26ac-405a-a052-f6532566f68f,Bernardo Souza,1979-12-12,423.963.623-59,93475-678,Siqueira,AP,Brasil,F,(081) 8254 0949,42396362359@exemplo.com.br,2025-06-20
e7f8e3eb-03bb-4c89-8754-00423ff1faeb,Maria Fernanda Araújo,1975-07-24,173.991.459-00,24718723,Cunha de Farias,AC,Brasil,F,84 7525 3777,17399145900@exemplo.com.br,2023-12-28
5d950f91-65e9-4f5e-9244-618ac28c6fa7,Maysa da Conceição,1994-01-09,959.453.757-15,07996-076,da Mota do Sul,MS,Brasil,F,(081) 5809-8380,95945375715@exemplo.com.br,2023-11-30
c4adffe6-4bc1-4f98-aa76-42c7f4a84919,Leandro Cunha,1996-07-28,286.332.925-80,97075-118,Nunes Verde,ES,Brasil,F,+55 (051) 4240 9809,28633292580@exemplo.com.br,2024-12-25
0fd643b7-dbc1-42b0-bed6-cfb94e53ff45,Dr. Arthur Lopes,1969-02-02,286.761.566-03,56277-783,Costela do Amparo,MT,Brasil,M,+55 (081) 4665 7690,28676156603@exemplo.com.br,2024-04-28
e646d387-4fe8-4be8-af16-4402a1e8dbce,Luiz Gustavo Novaes,1960-11-03,735.355.870-03,44186148,Campos do Galho,PB,Brasil,F,+55 21 4823 2980,73535587003@exemplo.com.br,2024-11-02
01b8ed22-8a82-4a34-8256-b44db9ba53ef,Srta. Olívia Santos,1966-08-18,921.603.452-16,21754-765,Marques,MS,Brasil,F,+55 (041) 7185 6889,92160345216@exemplo.com.br,2025-03-16
40246553-f8bb-434b-abc0-758ace987319,Hellena da Mota,1971-03-27,747.397.624-22,97368509,Nascimento de Campos,RS,Brasil,F,+55 21 1751-4610,74739762422@exemplo.com.br,2023-11-27
4d9a7440-5320-4b26-9bae-644588988c31,Hellena Montenegro,1936-05-23,648.065.141-78,66247417,Albuquerque do Campo,AL,Brasil,M,+55 21 8011 9089,64806514178@exemplo.com.br,2025-01-08
df9d5f02-9816-4c8f-ae2f-6e2ed85220df,Nina Novaes,2001-12-15,418.722.413-79,17709-442,da Luz,AC,Brasil,M,+55 61 6251 4153,41872241379@exemplo.com.br,2024-12-03
09d48b5e-95e1-4815-8a66-1ca9174c1871,Luísa Aparecida,1936-04-03,505.646.500-21,93500-440,Abreu da Prata,AL,Brasil,F,(071) 8661 3149,50564650021@exemplo.com.br,2023-09-21
fee139df-c391-4698-8c87-0f889c23aa16,Lunna Brito,1945-02-23,757.254.728-39,07818-726,Cavalcante,AP,Brasil,M,+55 84 6850-8028,75725472839@exemplo.com.br,2023-11-12
c0e33035-ccfc-48f1-958f-90fa70ea602b,Pedro Miguel Moraes,2001-03-03,952.972.117-94,69978811,Gomes,MA,Brasil,F,(031) 7010 3767,95297211794@exemplo.com.br,2024-08-08
58ceffba-b4a1-4780-88e2-087215ed200b,Caroline da Paz,2006-05-09,654.324.307-51,66610284,da Mota,SC,Brasil,M,(084) 0077 8458,65432430751@exemplo.com.br,2024-10-16
106930a7-d6b6-4c2c-8a2b-df006bb07588,Léo Aragão,1970-07-19,180.278.155-13,08884-962,Garcia Alegre,GO,Brasil,M,(031) 8510 7148,18027815513@exemplo.com.br,2024-09-13
eed68809-9bed-4ae0-8c59-01bd5d2c0214,Emanuel Vargas,1956-05-22,303.346.124-85,96131642,Alves Alegre,MT,Brasil,M,0800-712-4551,30334612485@exemplo.com.br,2024-11-17
f887b07c-60b0-477b-b00d-9475c95d710d,Leandro Casa Grande,1944-04-03,228.185.956-61,75969-224,Machado da Serra,AL,Brasil,M,+55 (081) 7175 4526,22818595661@exemplo.com.br,2025-02-09
9e0b7d07-f2a2-473e-b13c-68abaee96583,Benjamim da Luz,1983-11-04,891.378.956-18,84174-330,Vieira do Amparo,SE,Brasil,F,+55 21 6228-7752,89137895618@exemplo.com.br,2025-06-03
9fcb8112-29ea-4864-92ec-bd0362c741e7,Dra. Eduarda Cassiano,1997-08-26,374.764.918-80,89359-394,Teixeira,MT,Brasil,M,(071) 3375-3904,37476491880@exemplo.com.br,2023-11-02
08168448-c640-421e-bdd2-08b8e3a10435,Srta. Ana Liz da Conceição,1943-12-26,660.847.420-59,91311-854,Rezende de Goiás,AP,Brasil,M,0300-849-2937,66084742059@exemplo.com.br,2023-11-03
65724123-cdab-4260-aa18-ac4c8a5a27e2,Sr. Erick Campos,1970-10-05,486.689.797-34,00514-881,Nunes do Campo,PB,Brasil,F,+55 41 1295-6128,48668979734@exemplo.com.br,2024-09-23
293ec2d2-742f-4681-8944-3e1b16f08ae5,Sabrina Siqueira,1953-07-19,300.384.951-47,08067591,Ribeiro das Flores,MA,Brasil,F,81 5716 5465,30038495147@exemplo.com.br,2023-08-29
abb5c0ad-e53f-4a30-8c12-82094fbf8164,Dr. Mateus Pires,1974-05-03,784.658.134-73,27746-063,Costa Paulista,MS,Brasil,M,(081) 2555 1724,78465813473@exemplo.com.br,2025-01-30
7493a912-0347-442a-9c20-78608f4fa5dc,Maria Isis Rios,1983-01-25,078.466.667-70,12084517,Pereira,SC,Brasil,F,(011) 7746-2333,07846666770@exemplo.com.br,2024-09-05
0013b790-3f9c-441e-9b84-2521fb0b7c5e,Clara Alves,1965-02-22,323.070.419-43,28642669,Almeida do Norte,ES,Brasil,F,+55 71 9566-9216,32307041943@exemplo.com.br,2024-07-27
aaea8b5f-c13d-415f-86e9-94032a5a6cfa,Arthur Pires,1944-06-29,822.701.163-97,59718434,Caldeira,ES,Brasil,M,41 1476 1957,82270116397@exemplo.com.br,2024-04-30
dea75f93-4027-42b0-845a-1c421aa35d32,Isis Oliveira,1978-11-11,433.086.066-92,37230-982,Rocha,RJ,Brasil,M,+55 (061) 0488-7482,43308606692@exemplo.com.br,2025-07-01
6bbf59ce-08a5-4474-bf9f-c7a2a9c78d7c,Sr. Vitor Gabriel Ribeiro,1992-10-17,312.716.554-55,69241-628,Aparecida,AM,Brasil,M,(031) 2674 6582,31271655455@exemplo.com.br,2025-02-02
158b79d2-88c0-481c-9a7b-fb2b4f7c7e49,Sr. Fernando Campos,1988-04-21,207.325.254-55,19864-350,Machado,AP,Brasil,M,+55 84 8378-1006,20732525455@exemplo.com.br,2023-09-15
9b369357-8422-412b-a866-62db26d709bc,Ísis Pires,1954-12-28,584.741.750-10,79653-084,da Costa,ES,Brasil,M,71 8650-4929,58474175010@exemplo.com.br,2024-08-25
778bfc5a-d973-4e46-a836-c44e019c7c92,João Vitor Ramos,1955-11-16,959.323.418-61,51604281,Barros do Sul,MG,Brasil,M,0900 843 5953,95932341861@exemplo.com.br,2025-06-30
ee876384-93a2-49ae-ab14-ac053fd6ba4a,Vinicius Costa,1956-08-24,495.707.649-05,58022-579,Andrade,DF,Brasil,M,+55 84 3197 2891,49570764905@exemplo.com.br,2024-07-13
1147f360-d403-4b61-9506-af118f1d1a9d,Esther Barros,1953-11-27,919.677.069-57,93621828,Mendes,RS,Brasil,M,+55 (071) 1664-0550,91967706957@exemplo.com.br,2025-01-24
ae2cbd16-d064-4a54-9b97-6aa1819c9410,Pedro Lucas da Cruz,1943-10-11,200.079.323-37,94936195,Barros Grande,MS,Brasil,M,+55 21 0732 0003,20007932337@exemplo.com.br,2024-06-29
ecc20cc5-8ca1-4157-b7da-4ec6f2fd13f5,Davi Pimenta,1994-03-04,862.621.498-85,45869340,Pereira,ES,Brasil,M,(071) 6219 8841,86262149885@exemplo.com.br,2023-11-09
2d1831af-2516-40d8-ad83-8094a467ff4e,Danilo Leão,1996-04-03,065.995.895-75,67087778,Ribeiro do Sul,PB,Brasil,F,+55 (051) 8468 5133,06599589575@exemplo.com.br,2024-01-06
88f72f54-009c-48cb-a7eb-4cfec3081274,Hadassa Rodrigues,1964-12-20,284.665.183-39,99663-239,Vieira,BA,Brasil,M,0500 953 2389,28466518339@exemplo.com.br,2025-05-19
f96bd484-fbd4-40d2-9c95-39b68bdafe1d,Sr. Vinícius Ramos,2006-07-02,593.681.791-22,70755-894,Pacheco,BA,Brasil,M,(041) 9258 3947,59368179122@exemplo.com.br,2023-08-09
3691c5df-c1f4-4dd9-b6c7-baf83d7dad2f,Daniela Mendes,1986-11-21,995.620.092-22,59074921,Lima das Flores,CE,Brasil,M,(081) 4936 9124,99562009222@exemplo.com.br,2024-04-20
733e4cf8-9004-4ebf-a8ed-2920e032373e,Rodrigo da Rosa,1972-08-06,678.754.742-13,53471271,Sá,SE,Brasil,F,+55 84 4909 7582,67875474213@exemplo.com.br,2024-02-11
8eefad05-7711-4f6f-b733-7fb25b9efb3a,Sra. Maria Helena Casa Grande,1951-10-10,393.133.954-13,53660535,Novais,RO,Brasil,F,(051) 5706-4879,39313395413@exemplo.com.br,2023-12-27
caee7422-644b-4811-a56b-c205c72c1a08,Amanda Mendonça,1941-03-19,766.890.585-43,78817290,Oliveira,SC,Brasil,F,41 8974-3032,76689058543@exemplo.com.br,2024-11-02
70415856-62b3-490e-ba9f-45f93a99209f,Dante Casa Grande,1979-06-07,345.739.164-35,71537266,Azevedo,AP,Brasil,M,+55 71 4257 4135,34573916435@exemplo.com.br,2024-11-30
f316e6e6-b83c-4e05-8872-0cfdc119306e,Sr. Brayan Casa Grande,1975-12-27,498.344.831-78,86208-669,Brito de Goiás,MA,Brasil,F,81 2913-9851,49834483178@exemplo.com.br,2024-09-02
7960ca9a-e3a2-4c7f-a151-d7c8f8c696ea,Lorenzo Camargo,1971-02-01,318.059.956-23,73298882,Monteiro,AP,Brasil,F,71 3588 0679,31805995623@exemplo.com.br,2024-03-03
c99978b8-72d0-4ed8-8d5c-8722f522bf99,Arthur Miguel Marques,1961-03-03,245.851.394-72,95730966,Mendonça,PI,Brasil,F,51 0961 3795,24585139472@exemplo.com.br,2024-07-04
5dc95ca4-8d91-41ee-9eb2-63cff67a3ec1,Maria Luísa Correia,2005-08-05,864.389.131-25,02739-032,Araújo,MS,Brasil,F,+55 (051) 3303 3797,86438913125@exemplo.com.br,2024-11-14
3f056c3e-0687-470e-a018-480f723fcbcc,Lavínia Rodrigues,1994-06-13,143.484.463-79,19995211,Pires da Serra,ES,Brasil,F,+55 (061) 1713 4902,14348446379@exemplo.com.br,2024-10-09
38c2efb3-71a6-420c-9ae5-93de15f12509,Hellena Moraes,1998-03-13,035.671.599-27,34654-701,Aparecida Alegre,RN,Brasil,M,+55 51 1908 5766,03567159927@exemplo.com.br,2023-11-03
a9c36022-3084-48c2-9db1-38d680af9e60,Julia Andrade,2005-04-28,970.744.858-26,09251-506,Campos,ES,Brasil,M,+55 81 4443 8686,97074485826@exemplo.com.br,2023-10-29
06b54365-d7e8-4942-8757-85c5833a41f1,Ana Cecília Rocha,2004-05-07,313.008.200-73,82010-012,Borges,AC,Brasil,F,(061) 5922-0689,31300820073@exemplo.com.br,2025-08-02
8787fe63-aeea-4233-bd7b-9a2b918e8d19,Sr. Rafael Martins,1963-07-21,090.932.168-97,34831593,Silveira das Flores,SC,Brasil,M,41 4606-8992,09093216897@exemplo.com.br,2024-08-26
7dbbaf23-0bd3-456d-a5ec-827f57e4e729,Maria Júlia da Cruz,1942-01-09,302.893.787-58,25781-802,Freitas do Amparo,MA,Brasil,F,81 1856 3458,30289378758@exemplo.com.br,2023-11-09
eda2fab2-036f-45bb-8e60-05adfa3acccd,Danilo da Conceição,1999-06-04,210.799.728-49,46956-181,Rezende das Flores,SE,Brasil,F,0900-506-8607,21079972849@exemplo.com.br,2025-01-17
daf67c07-f63d-4631-b783-bd3c7d1ef45f,Bento Ribeiro,1972-04-14,117.980.466-35,70642-908,Leão,AC,Brasil,F,+55 41 5743 6920,11798046635@exemplo.com.br,2024-03-22
729573a4-d3b6-4fe4-93d6-37a2e5e0a7ef,Mariah Mendonça,1949-07-30,865.954.939-21,53563205,Fogaça da Mata,ES,Brasil,M,(051) 2201-2277,86595493921@exemplo.com.br,2025-08-02
38662a8f-08de-4e42-b17a-329eda103111,Arthur Gabriel Sampaio,1996-10-10,920.856.999-31,38130-342,Novaes do Galho,RO,Brasil,F,81 7907 9357,92085699931@exemplo.com.br,2024-03-21
a9a3f60a-b784-4320-9d77-e11d6a151ba2,João Vitor da Paz,1993-01-16,525.794.371-40,98744-459,Viana,RS,Brasil,F,+55 61 7790-3950,52579437140@exemplo.com.br,2025-03-29
16adabd3-6f5b-4c10-8ce7-03a54ff0a2de,Ana Lívia Vasconcelos,1960-04-28,045.965.686-53,99905867,Andrade,RR,Brasil,M,+55 84 4496-8431,04596568653@exemplo.com.br,2025-02-13
ba4f1c24-e030-42a0-b998-094593ab1e91,Maria Vitória Mendonça,2002-12-20,822.603.617-18,34067-307,Azevedo,RJ,Brasil,F,+55 41 0413 9397,82260361718@exemplo.com.br,2024-01-23
11a20e48-35b9-4d84-b1e2-52978a0af6de,Ana Laura Ramos,1938-05-01,262.432.492-39,62065097,Rocha,PE,Brasil,M,+55 51 0055 9387,26243249239@exemplo.com.br,2023-12-27
0834892d-59ec-4f0d-a2d3-ccdbec416706,Alice Novaes,1983-06-07,291.228.718-76,18935-014,Dias de Minas,PR,Brasil,F,(071) 1272 4616,29122871876@exemplo.com.br,2024-01-29
0363f50e-a14e-436a-bf76-1e11e97a5180,Ágatha Silveira,2006-10-29,477.747.023-41,64427-312,Silva,RJ,Brasil,M,31 6985 9141,47774702341@exemplo.com.br,2024-07-01
6a8e5b3d-aeb4-402e-83fa-2668a43e4ff0,Sra. Marina Castro,1952-07-13,036.195.183-48,54090-104,Rocha,RJ,Brasil,F,21 1211 1093,03619518348@exemplo.com.br,2024-03-05
fcd29abd-be42-4356-92e8-2cf3e2e1f1c9,Vicente Pastor,2005-11-09,102.782.381-50,50897-326,da Mata,GO,Brasil,M,0900-864-8121,10278238150@exemplo.com.br,2025-02-03
99769bed-6382-4b7f-a59c-53cd00f6751d,Pedro Miguel Alves,1949-03-03,044.405.874-38,28542233,Sousa,PB,Brasil,F,(081) 2846-1236,04440587438@exemplo.com.br,2024-12-24
d51514fb-b4ad-4f26-b042-55ade691aa46,Miguel Novaes,1974-06-16,423.868.658-82,84221680,Costa,AL,Brasil,M,+55 (081) 9353-1240,42386865882@exemplo.com.br,2024-05-31
9d50624e-c5f4-4787-b770-d3fe420d543d,Camila da Mata,1946-02-26,509.490.982-62,25952-424,Macedo,SP,Brasil,M,71 4621 9559,50949098262@exemplo.com.br,2023-12-02
1117a3b6-27ab-4028-b966-0852c6746885,Arthur Miguel Carvalho,1942-08-19,893.431.113-33,70012-343,Carvalho,RS,Brasil,F,0500 788 7759,89343111333@exemplo.com.br,2023-10-03
e7b0de8c-0f7a-4d14-b059-a5cbfed61885,Sr. Benicio Fonseca,2005-12-24,053.290.405-75,12519659,Fonseca do Sul,RJ,Brasil,M,+55 71 3817-6174,05329040575@exemplo.com.br,2024-06-23
a3409a78-5139-4170-a0c6-e96c4a6baa24,Lavínia Borges,1951-11-08,631.091.366-33,55053-070,Moreira das Flores,AM,Brasil,M,31 1659 3347,63109136633@exemplo.com.br,2024-12-09
e96c1ff2-726e-40f2-9cdd-79b65ed73b5a,Luiz Gustavo Cavalcante,1969-07-20,868.431.863-58,33773-825,Ribeiro,AM,Brasil,F,51 6117 9018,86843186358@exemplo.com.br,2024-10-29
296fa235-e0c4-45f7-bfdb-b61827e498ec,José Miguel Aragão,1989-03-29,642.498.156-01,11579890,Pacheco de da Cruz,DF,Brasil,F,(084) 9185 9265,64249815601@exemplo.com.br,2024-06-10
46ebcb72-9501-429a-82b8-ff94eab1a82c,Camila Teixeira,1978-12-05,184.507.554-25,28477-774,Alves de da Luz,RS,Brasil,M,+55 (084) 1122-6730,18450755425@exemplo.com.br,2023-08-25
